id,title,authors,abstract,text,n_authors,len_title,len_abstract,len_text
http://arxiv.org/abs/1001.4192v1,"Review and Analysis of The Issues of Unified Modeling Language for
  Visualizing, Specifying, Constructing and Documenting the Artifacts of a
  Software-Intensive System",S. S. Riaz Ahamed,"The UML allows us to specify models in a precise, complete and unambiguous
manner. In particular, the UML addresses the specification of all important
decisions regarding analysis, design and implementation. Although UML is not a
visual programming language, its models can be directly connected to a vast
variety of programming languages. This enables a dual approach to software
development: the developer has a choice as to the means of input. UML can be
used directly, from which code can be generated; or on the other hand, that
which is best expressed as text can be entered into the program as code. In an
ideal world, the UML tool will be able to reverse-engineer any direct changes
to code and the UML representations will be kept in sync with the code.
However, without human intervention this is not always possible. There are
certain elements of information that are lost when moving from models to code.
Even then, there are certain aspects of programming language code do seem to
preserve more of their semantics and therefore permits automatic
reverse-engineering of code back to a subset of the UML models.",review analysis issue unify modeling language visualize specify construct document artifact software intensive system uml allow we specify model precise complete unambiguous manner particular uml address specification important decision regard analysis design implementation although uml visual programming language model directly connect vast variety programming language enable dual approach software development developer choice mean input uml use directly code generate hand well express text enter program code ideal world uml tool able reverse engineer direct change code uml representation keep sync code however without human intervention always possible certain element information lose moving model code even certain aspect programming language code seem preserve semantic therefore permit automatic reverse engineering code back subset uml model,1,22,187,113
http://arxiv.org/abs/1001.4193v1,Studying the Feasibility and Importance of Software Testing: An Analysis,S. S. Riaz Ahamed,"Software testing is a critical element of software quality assurance and
represents the ultimate review of specification, design and coding. Software
testing is the process of testing the functionality and correctness of software
by running it. Software testing is usually performed for one of two reasons:
defect detection, and reliability estimation. The problem of applying software
testing to defect detection is that software can only suggest the presence of
flaws, not their absence (unless the testing is exhaustive). The problem of
applying software testing to reliability estimation is that the input
distribution used for selecting test cases may be flawed. The key to software
testing is trying to find the modes of failure - something that requires
exhaustively testing the code on all possible inputs. Software Testing,
depending on the testing method employed, can be implemented at any time in the
development process.",study feasibility importance software test analysis software test critical element software quality assurance represent ultimate review specification design code software testing process testing functionality correctness software run software testing usually perform one two reason defect detection reliability estimation problem apply software testing defect detection software suggest presence flaw absence unless test exhaustive problem apply software testing reliability estimation input distribution use select test case may flawed key software testing try find mode failure something require exhaustively test code possible input software testing depend testing method employ implement time development process,1,10,143,90
http://arxiv.org/abs/1001.4220v2,Modelling Variability for System Families,Shamim H. Ripon,"In this paper, an approach to facilitate the treatment with variabilities in
system families is presented by explicitly modelling variants. The proposed
method of managing variability consists of a variant part, which models
variants and a decision table to depict the customisation decision regarding
each variant. We have found that it is easy to implement and has advantage over
other methods. We present this model as an integral part of modelling system
families.",model variability system family paper approach facilitate treatment variability system family present explicitly model variant propose method manage variability consist variant part model variant decision table depict customisation decision regard variant find easy implement advantage method present model integral part model system family,1,5,73,43
http://arxiv.org/abs/1001.4299v1,Identification of Logical Errors through Monte-Carlo Simulation,"Hilary L. Emmett, Lawrence I. Goldman","The primary focus of Monte Carlo simulation is to identify and quantify risk
related to uncertainty and variability in spreadsheet model inputs. The stress
of Monte Carlo simulation often reveals logical errors in the underlying
spreadsheet model that might be overlooked during day-to-day use or traditional
""what-if"" testing. This secondary benefit of simulation requires a trained eye
to recognize warning signs of poor model construction.",identification logical error monte carlo simulation primary focus monte carlo simulation identify quantify risk relate uncertainty variability spreadsheet model input stress monte carlo simulation often reveal logical error underlie spreadsheet model might overlook day to day use traditional '' what if '' test secondary benefit simulation require train eye recognize warning sign poor model construction,2,7,65,55
http://arxiv.org/abs/1001.5310v1,Proceedings Second Workshop on Formal Aspects of Virtual Organisations,"Jeremy Bryans, John Fitzgerald","FAVO2009 was the second workshop on Formal Aspects of Virtual Organisations.
The purpose of the FAVO workshops is to encourage an active community of
researchers and practitioners using formal methods in the research and
development of Virtual Organisations.",proceeding second workshop formal aspect virtual organisation favo2009 second workshop formal aspect virtual organisation purpose favo workshop encourage active community researcher practitioner use formal method research development virtual organisation,2,9,38,29
http://arxiv.org/abs/1001.5358v1,"Design of Run time Architectures for Real time UML Models an Actor
  Centric Approach","P. V. R. R. Bhogendra Rao, V. Kamakshi Prasad","Although a lot of research has taken place in Object Oriented Design of
software for Real Time systems and mapping of design models to implementation
models, these methodologies are applicable to systems which are less complex
and small in source code size. However, in practice, the size of the software
for real time applications is growing. The run time architecture of real time
applications is becoming increasingly complex. In this paper, we present a
generic approach for mapping the design models to run time architectures
resulting in combination of processes and threads. This method is applied in
development of a communication subsystem of C4I complex and shall be presented
as a case study.",design run time architecture real time uml model actor centric approach although lot research take place object orient design software real time system mapping design model implementation model methodologie applicable system less complex small source code size however practice size software real time application grow run time architecture real time application become increasingly complex paper present generic approach mapping design model run time architecture result combination process thread method apply development communication subsystem c4i complex shall present case study,2,14,113,79
http://arxiv.org/abs/1002.0154v1,"Usages et conception des TIC : Proposition d'un modèle d'aide à la
  représentation de problème de conception",Pierre Humbert,"This paper considers economic intelligence contribution to exploit individual
and collective images of change, in ICT design decision-making. Technical
devices meeting with real use situations often gives the opportunity to emerge
mental images, that a innovation process, through its unprecedented nature, can
not anticipate. Although methodologies exists for quality and design project
management, the survey we conduct among small ICT publishers, show how they are
not very suitable for small firms. This elements taken into account, we try to
build a proposition of exploration ? analyze ? sum up process, adapted to this
type of actors decisional process.",usages et conception des tic proposition d'un modèle d'aide à la représentation de problème de conception paper consider economic intelligence contribution exploit individual collective image change ict design decision make technical device meet real use situation often give opportunity emerge mental image innovation process unprecedented nature anticipate although methodology exist quality design project management survey conduct among small ict publisher show suitable small firm element take account try build proposition exploration analyze sum process adapt type actor decisional process,1,17,98,79
http://arxiv.org/abs/1002.0678v1,FORMT: Form-based Mutation Testing of Logical Specifications,"Andreas Faatz, Andreas Zinnen","The draft paper defines a system, which is capable of maintaining bases of
test cases for logical specifications. The specifications, which are subject to
this system are transformed from their original shape in first-order logic to
form-based expressions as originally introduced in logics of George
Spencer-Brown. The innovation comes from the operations the system provides
when injecting faults - so-called mutations - to the specifications. The system
presented here applies to logical specifications from areas as different as
programming, ontologies or hardware specifications.",formt form base mutation testing logical specification draft paper define system capable maintain basis test case logical specification specification subject system transform original shape first order logic form base expression originally introduce logic george spencer brown innovation come operation system provide inject fault so call mutation specification system present apply logical specification area different programming ontology hardware specification,2,7,83,58
http://arxiv.org/abs/1002.1005v1,A Framework for Agile Development of Component-Based Applications,"Guillaume Waignier, Estéban Duguepéroux, Anne-Françoise Le Meur, Laurence Duchien","Agile development processes and component-based software architectures are
two software engineering approaches that contribute to enable the rapid
building and evolution of applications. Nevertheless, few approaches have
proposed a framework to combine agile and component-based development, allowing
an application to be tested throughout the entire development cycle. To address
this problematic, we have built CALICO, a model-based framework that allows
applications to be safely developed in an iterative and incremental manner. The
CALICO approach relies on the synchronization of a model view, which specifies
the application properties, and a runtime view, which contains the application
in its execution context. Tests on the application specifications that require
values only known at runtime, are automatically integrated by CALICO into the
running application, and the captured needed values are reified at execution
time to resume the tests and inform the architect of potential problems. Any
modification at the model level that does not introduce new errors is
automatically propagated to the running system, allowing the safe evolution of
the application. In this paper, we illustrate the CALICO development process
with a concrete example and provide information on the current implementation
of our framework.",framework agile development component base application agile development process component base software architecture two software engineering approach contribute enable rapid building evolution application nevertheless approach propose framework combine agile component base development allow application test throughout entire development cycle address problematic build calico model base framework allow application safely develop iterative incremental manner calico approach rely synchronization model view specifie application property runtime view contain application execution context test application specification require value know runtime automatically integrate calico running application capture need value reify execution time resume test inform architect potential problem modification model level introduce new error automatically propagate run system allow safe evolution application paper illustrate calico development process concrete example provide information current implementation framework,4,8,190,118
http://arxiv.org/abs/1002.1188v1,"Framework for Visualizing Model-Driven Software Evolution and its
  Application","Akepogu Anand Rao, Karanam Madhavi","Software Visualization encompasses the development and evaluation of methods
for graphically representing different aspects of methods of software,
including its structure, execution and evolution. Creating visualizations helps
the user to better understand complex phenomena. It is also found by the
software engineering community that visualization is essential and important.
In order to visualize the evolution of the models in Model-Driven Software
Evolution, authors have proposed a framework which consists of 7 key areas
(views) and 22 key features for the assessment of Model Driven Software
Evolution process and addresses a number of stakeholder concerns. The framework
is derived by the application of the Goal Question Metric Paradigm. This paper
aims to describe an application of the framework by considering different
visualization tools/CASE tools which are used to visualize the models in
different views and to capture the information of models during their
evolution. Comparison of such tools is also possible by using the framework.",framework visualize model drive software evolution application software visualization encompass development evaluation method graphically represent different aspect method software include structure execution evolution create visualization help user well understand complex phenomenon also find software engineering community visualization essential important order visualize evolution model model drive software evolution author propose framework consist 7 key area view 22 key feature assessment model drive software evolution process address number stakeholder concern framework derive application goal question metric paradigm paper aim describe application framework consider different visualization tool case tool use visualize model different view capture information model evolution comparison tool also possible use framework,2,9,154,101
http://arxiv.org/abs/1002.1199v1,"Reliable Mining of Automatically Generated Test Cases from Software
  Requirements Specification (SRS)","Lilly Raamesh, G. V. Uma","Writing requirements is a two-way process. In this paper we use to classify
Functional Requirements (FR) and Non Functional Requirements (NFR) statements
from Software Requirements Specification (SRS) documents. This is
systematically transformed into state charts considering all relevant
information. The current paper outlines how test cases can be automatically
generated from these state charts. The application of the states yields the
different test cases as solutions to a planning problem. The test cases can be
used for automated or manual software testing on system level. And also the
paper presents a method for reduction of test suite by using mining methods
thereby facilitating the mining and knowledge extraction from test cases.",reliable mining automatically generate test case software requirement specification srs writing requirement two way process paper use classify functional requirement fr non functional requirement nfr statement software requirement specification srs document systematically transform state chart consider relevant information current paper outline test case automatically generate state chart application state yield different test case solution plan problem test case use automate manual software testing system level also paper present method reduction test suite use mining method thereby facilitate mining knowledge extraction test case,2,12,111,82
http://arxiv.org/abs/1002.1692v1,The Importance Analysis of Use Case Map with Markov Chains,"Yaping Feng, Lee Sub Lee","UCMs (Use Case Maps) model describes functional requirements and high-level
designs with causal paths superimposed on a structure of components. It could
provide useful resources for software acceptance testing. However until now
statistical testing technologies for large scale software is not considered yet
in UCMs model. Thus if one applies UCMs model to a large scale software using
traditional coverage based exhaustive tasting, then it requires too much costs
for the quality assurance. Therefore this paper proposes an importance analysis
of UCMs model with Markov chains. With this approach not only highly frequently
used usage scenarios but also important objects such as components,
responsibilities, stubs and plugins can also be identified from UCMs
specifications. Therefore careful analysis, design, implementation and
efficient testing could be possible with the importance of scenarios and
objects during the full software life cycle. Consequently product reliability
can be obtained with low costs. This paper includes an importance analysis
method that identifies important scenarios and objects and a case study to
illustrate the applicability of the proposed approach.",importance analysis use case map markov chain ucms use case map model describe functional requirement high level design causal path superimpose structure component could provide useful resource software acceptance testing however statistical testing technologie large scale software consider yet ucms model thus one apply ucms model large scale software use traditional coverage base exhaustive tasting require much cost quality assurance therefore paper propose importance analysis ucms model markov chain approach highly frequently use usage scenario also important object component responsibility stub plugin also identify ucms specification therefore careful analysis design implementation efficient testing could possible importance scenario object full software life cycle consequently product reliability obtain low cost paper include importance analysis method identify important scenario object case study illustrate applicability propose approach,2,10,172,123
http://arxiv.org/abs/1002.2197v1,Test Case Generation using Mutation Operators and Fault Classification,"Mrs. R. Jeevarathinam, Dr. Antony Selvadoss Thanamani","Software testing is the important phase of software development process. But,
this phase can be easily missed by software developers because of their limited
time to complete the project. Since, software developers finish their software
nearer to the delivery time; they dont get enough time to test their program by
creating effective test cases. . One of the major difficulties in software
testing is the generation of test cases that satisfy the given adequacy
criterion Moreover, creating manual test cases is a tedious work for software
developers in the final rush hours. A new approach which generates test cases
can help the software developers to create test cases from software
specifications in early stage of software development (before coding) and as
well as from program execution traces from after software development (after
coding). Heuristic techniques can be applied for creating quality test cases.
Mutation testing is a technique for testing software units that has great
potential for improving the quality of testing, and to assure the high
reliability of software. In this paper, a mutation testing based test cases
generation technique has been proposed to generate test cases from program
execution trace, so that the test cases can be generated after coding. The
paper details about the mutation testing implementation to generate test cases.
The proposed algorithm has been demonstrated for an example.",test case generation use mutation operator fault classification software test important phase software development process phase easily miss software developer limit time complete project since software developer finish software nearer delivery time do not get enough time test program create effective test case one major difficulty software testing generation test case satisfy give adequacy criterion moreover create manual test case tedious work software developer final rush hour new approach generate test case help software developer create test case software specification early stage software development code well program execution trace software development code heuristic technique apply create quality test case mutation testing technique testing software unit great potential improve quality testing assure high reliability software paper mutation testing base test case generation technique propose generate test case program execution trace test case generate code paper detail mutation testing implementation generate test case propose algorithm demonstrate example,2,9,223,145
http://arxiv.org/abs/1002.2686v1,Performance Analysis of View Maintenance Techniques for DW,"S. Prakasha, R. Selvarani","A Data Warehouse stores integrated information as materialized views over
data from one or more remote sources. These materialized views must be
maintained in response to actual relation updates in the remote sources. The
data warehouse view maintenance techniques are classified into four major
categories self maintainable recomputation, not self maintainable
recomputation, self maintainable incremental maintenance, and not self
maintainable incremental maintenance. This paper provides a comprehensive
comparison of the techniques in these four categories in terms of the data
warehouse space usage and number of rows accessed in order to propagate an
update from a remote data source to a target materialized view in the data
warehouse.",performance analysis view maintenance technique dw datum warehouse store integrate information materialize view datum one remote source materialize view must maintain response actual relation update remote source datum warehouse view maintenance technique classify four major category self maintainable recomputation self maintainable recomputation self maintainable incremental maintenance self maintainable incremental maintenance paper provide comprehensive comparison technique four category term datum warehouse space usage number row access order propagate update remote datum source target materialize view datum warehouse,2,8,108,76
http://arxiv.org/abs/1002.2829v1,"Dynamic Cognitive Process Application of Blooms Taxonomy for Complex
  Software Design in the Cognitive Domain","NR Shashi Kumar, TP Pushpavathi, R Selvarani","Software design in Software Engineering is a critical and dynamic cognitive
process. Accurate and flawless system design will lead to fast coding and early
completion of a software project. Blooms taxonomy classifies cognitive domain
into six dynamic levels such as Knowledge at base level to Comprehension,
Application, Analysis, Synthesis and Evaluation at the highest level in the
order of increasing complexity. A case study indicated in this paper is a gira
system, which is a gprs based Intranet Remote Administration which monitors and
controls the intranet from a mobile device. This paper investigates from this
case study that the System Design stage in Software Engineering uses all the
six levels of Blooms Taxonomy. The application of the highest levels of Blooms
Taxonomy such as Synthesis and Evaluation in the design of gira indicates that
Software Design in Software Development Life Cycle is a complex and critical
cognitive process.",dynamic cognitive process application bloom taxonomy complex software design cognitive domain software design software engineer critical dynamic cognitive process accurate flawless system design lead fast code early completion software project bloom taxonomy classify cognitive domain six dynamic level knowledge base level comprehension application analysis synthesis evaluation high level order increase complexity case study indicate paper gira system gprs base intranet remote administration monitor control intranet mobile device paper investigate case study system design stage software engineering use six level bloom taxonomy application high level bloom taxonomy synthesis evaluation design gira indicate software design software development life cycle complex critical cognitive process,3,15,148,101
http://arxiv.org/abs/1002.3008v1,"Cognitive Process of Comprehension in Requirement Analysis in IT
  Applications","Abhishek Kotnala, R. Selvarani","Requirement Analysis is an important phase in software development which
deals with understanding the customers requirements. It includes the collection
of information from the customer, which is regarding the customers requirements
and what he expects from the software which is to be developed. By doing so,
you can have a better understanding of what the customer actually needs and
hence can deliver the output as per the customers requirements. Studies are
being carried out to bring about improvements in the process of requirement
analysis so that errors in software development could be minimized and hence
improved and reliable products could be delivered.",cognitive process comprehension requirement analysis application requirement analysis important phase software development deal understand customer requirement include collection information customer regard customer requirement expect software develop well understand customer actually need hence deliver output per customer requirement study carry bring improvement process requirement analysis error software development could minimized hence improve reliable product could deliver,2,10,102,55
http://arxiv.org/abs/1002.3015v1,GPRS Based Intranet Remote Administration GIRA,"Shashi Kumar N. R., R. Selvarani, Pushpavathi T. P","In a world of increasing mobility, there is a growing need for people to
communicate with each other and have timely access to information regardless of
the location of the individuals or the information. With the advent of moblle
technology, the way of communication has changed. The gira system is basically
a mobile phone technology service. In this paper we discuss about a novel local
area network control system called gprs based Intranet Remote Administration
gira. This system finds application in a mobile handset. With this system, a
network administrator will have an effective remote control over the network.
gira system is developed using gprs, gcf Generic Connection Framework of j2me,
sockets and rmi technologies",gprs base intranet remote administration gira world increase mobility grow need people communicate timely access information regardless location individual information advent moblle technology way communication change gira system basically mobile phone technology service paper discuss novel local area network control system call gprs base intranet remote administration gira system find application mobile handset system network administrator effective remote control network gira system develop use gprs gcf generic connection framework j2me socket rmi technology,3,6,115,73
http://arxiv.org/abs/1002.3031v1,"Quantifying the Deign Quality of Object Oriented System The metric based
  rules and heuristic","R. Selvarani, Wahida Banu, Kamakshi Prasad","The design structure of OO software has decisive impact on its quality. The
design must be strongly correlated with quality characteristics like
analyzability, changeability, stability and testability, which are important
for maintaining the system. But due to the diversity and complexity of the
design properties of OO system e.g. Polymorphism, encapsulation, coupling it
becomes cumbersome.",quantify deign quality object orient system metric base rule heuristic design structure oo software decisive impact quality design must strongly correlate quality characteristic like analyzability changeability stability testability important maintaining system due diversity complexity design property oo system e.g polymorphism encapsulation coupling become cumbersome,3,14,55,44
http://arxiv.org/abs/1002.3711v1,Theory of Regulatory Compliance for Requirements Engineering,"Ivan Jureta, Alberto Siena, John Mylopoulos, Anna Perini, Angelo Susi","Regulatory compliance is increasingly being addressed in the practice of
requirements engineering as a main stream concern. This paper points out a gap
in the theoretical foundations of regulatory compliance, and presents a theory
that states (i) what it means for requirements to be compliant, (ii) the
compliance problem, i.e., the problem that the engineer should resolve in order
to verify whether requirements are compliant, and (iii) testable hypotheses
(predictions) about how compliance of requirements is verified. The theory is
instantiated by presenting a requirements engineering framework that implements
its principles, and is exemplified on a real-world case study.",theory regulatory compliance requirement engineer regulatory compliance increasingly address practice requirement engineer main stream concern paper point gap theoretical foundation regulatory compliance present theory state mean requirement compliant ii compliance problem i.e. problem engineer resolve order verify whether requirement compliant iii testable hypothesis prediction compliance requirement verify theory instantiate presenting requirement engineering framework implement principle exemplify real world case study,5,7,99,60
http://arxiv.org/abs/1002.3996v2,"Improvement in RUP Project Management via Service Monitoring: Best
  Practice of SOA","Sheikh Muhammad Saqib, Shakeel Ahmad, Shahid Hussain, Bashir Ahmad, Arjamand Bano","Management of project planning, monitoring, scheduling, estimation and risk
management are critical issues faced by a project manager during development
life cycle of software. In RUP, project management is considered as core
discipline whose activities are carried in all phases during development of
software products. On other side service monitoring is considered as best
practice of SOA which leads to availability, auditing, debugging and tracing
process. In this paper, authors define a strategy to incorporate the service
monitoring of SOA into RUP to improve the artifacts of project management
activities. Moreover, the authors define the rules to implement the features of
service monitoring, which help the project manager to carry on activities in
well define manner. Proposed frame work is implemented on RB (Resuming Bank)
application and obtained improved results on PM (Project Management) work.",improvement rup project management via service monitor good practice soa management project plan monitor scheduling estimation risk management critical issue face project manager development life cycle software rup project management consider core discipline whose activity carry phase development software product side service monitoring consider good practice soa lead availability auditing debug trace process paper author define strategy incorporate service monitor soa rup improve artifact project management activity moreover author define rule implement feature service monitor help project manager carry activity well define manner propose frame work implement rb resume bank application obtain improved result pm project management work,5,12,135,98
http://arxiv.org/abs/1003.1456v1,A Methodology for Empirical Quality Assessment of Object-Oriented Design,"Devpriya Soni, Namita Shrivastava, M. Kumar","The direct measurement of quality is difficult because there is no way we can
measure quality factors. For measuring these factors, we have to express them
in terms of metrics or models. Researchers have developed quality models that
attempt to measure quality in terms of attributes, characteristics and metrics.
In this work we have proposed the methodology of controlled experimentation
coupled with power of Logical Scoring of Preferences to evaluate global quality
of four object-oriented designs.",methodology empirical quality assessment object orient design direct measurement quality difficult way measure quality factor measure factor express term metric model researcher develop quality model attempt measure quality term attribute characteristic metric work propose methodology control experimentation couple power logical scoring preference evaluate global quality four object orient design,3,9,76,49
http://arxiv.org/abs/1003.1476v1,Concurrent Approach to Flynn's SPMD Classification through Java,Bala Dhandayuthapani Veerasamy,"Parallel programming models exist as an abstraction of hardware and memory
architectures. There are several parallel programming models in commonly use;
they are shared memory model, thread model, message passing model, data
parallel model, hybrid model, Flynn's models, embarrassingly parallel
computations model, pipelined computations model. These models are not specific
to a particular type of machine or memory architecture. This paper focuses the
concurrent approach to Flynn's SPMD classification in single processing
environment through java program.",concurrent approach flynn 's spmd classification java parallel programming model exist abstraction hardware memory architecture several parallel programming model commonly use share memory model thread model message pass model datum parallel model hybrid model flynn 's model embarrassingly parallel computation model pipeline computation model model specific particular type machine memory architecture paper focus concurrent approach flynn 's spmd classification single processing environment java program,1,8,76,64
http://arxiv.org/abs/1003.1682v1,"An Entry Point for Formal Methods: Specification and Analysis of Event
  Logs","Howard Barringer, Alex Groce, Klaus Havelund, Margaret Smith","Formal specification languages have long languished, due to the grave
scalability problems faced by complete verification methods. Runtime
verification promises to use formal specifications to automate part of the more
scalable art of testing, but has not been widely applied to real systems, and
often falters due to the cost and complexity of instrumentation for online
monitoring. In this paper we discuss work in progress to apply an event-based
specification system to the logging mechanism of the Mars Science Laboratory
mission at JPL. By focusing on log analysis, we exploit the ""instrumentation""
already implemented and required for communicating with the spacecraft. We
argue that this work both shows a practical method for using formal
specifications in testing and opens interesting research avenues, including a
challenging specification learning problem.",entry point formal method specification analysis event log formal specification language long languish due grave scalability problem face complete verification method runtime verification promise use formal specification automate part scalable art testing widely apply real system often falter due cost complexity instrumentation online monitoring paper discuss work progress apply event base specification system log mechanism mar science laboratory mission jpl focus log analysis exploit instrumentation '' already implement require communicating spacecraft argue work show practical method use formal specification testing open interesting research avenue include challenge specification learning problem,4,12,128,89
http://arxiv.org/abs/1003.1741v2,Formalization and Validation of Safety-Critical Requirements,"Alessandro Cimatti, Marco Roveri, Angelo Susi, Stefano Tonetta","The validation of requirements is a fundamental step in the development
process of safety-critical systems. In safety critical applications such as
aerospace, avionics and railways, the use of formal methods is of paramount
importance both for requirements and for design validation. Nevertheless, while
for the verification of the design, many formal techniques have been conceived
and applied, the research on formal methods for requirements validation is not
yet mature. The main obstacles are that, on the one hand, the correctness of
requirements is not formally defined; on the other hand that the formalization
and the validation of the requirements usually demands a strong involvement of
domain experts. We report on a methodology and a series of techniques that we
developed for the formalization and validation of high-level requirements for
safety-critical applications. The main ingredients are a very expressive formal
language and automatic satisfiability procedures. The language combines
first-order, temporal, and hybrid logic. The satisfiability procedures are
based on model checking and satisfiability modulo theory. We applied this
technology within an industrial project to the validation of railways
requirements.",formalization validation safety critical requirement validation requirement fundamental step development process safety critical system safety critical application aerospace avionic railway use formal method paramount importance requirement design validation nevertheless verification design many formal technique conceive apply research formal method requirement validation yet mature main obstacle one hand correctness requirement formally define hand formalization validation requirement usually demand strong involvement domain expert report methodology series technique develop formalization validation high level requirement safety critical application main ingredient expressive formal language automatic satisfiability procedure language combine first order temporal hybrid logic satisfiability procedure base model check satisfiability modulo theory apply technology within industrial project validation railway requirement,4,6,178,105
http://arxiv.org/abs/1003.3330v1,Cloud Process Execution Engine - Evaluation of the Core Concepts,"Juergen Mangler, Gerhard Stuermer, Erich Schikuta","In this technical report we describe describe the Domain Specific Language
(DSL) of the Workflow Execution Execution (WEE). Instead of interpreting an XML
based workflow description language like BPEL, the WEE uses a minimized but
expressive set of statements that runs directly on to of a virtual machine that
supports the Ruby language.Frameworks/Virtual Machines supporting supporting
this language include Java, .NET and there exists also a standalone Virtual
Machine. Using a DSL gives us the advantage of maintaining a very compact code
base of under 400 lines of code, as the host programming language implements
all the concepts like parallelism, threads, checking for syntactic correctness.
The implementation just hooks into existing statements to keep track of the
workflow and deliver information about current existing context variables and
state to the environment that embeds WEE.",cloud process execution engine evaluation core concept technical report describe describe domain specific language dsl workflow execution execution wee instead interpret xml base workflow description language like bpel wee use minimize expressive set statement run directly virtual machine support ruby language.frameworks/virtual machine support support language include java .net exist also standalone virtual machine use dsl give we advantage maintain compact code base 400 line code host programming language implement concept like parallelism thread check syntactic correctness implementation hook exist statement keep track workflow deliver information current exist context variable state environment embed wee,3,10,134,93
http://arxiv.org/abs/1003.3338v1,An Algebraic Formalization of the GoF Design Patterns,"Paolo Bottoni, Esther Guerra, Juan de Lara","This document reports on the use of an algebraic, visual, formal approach to
the specification of patterns for the formalization of the GoF design patterns.
The approach is based on graphs, morphisms and operations from category theory
and exploits triple graphs to annotate model elements with pattern roles. Being
based on category theory, the approach can be applied to formalize patterns in
different domains. Novel in our proposal is the possibility of describing
(nested) variable submodels, inter-pattern synchronization across several
diagrams (e.g. class and sequence diagrams for UML design patterns), pattern
composition, and conflict analysis.",algebraic formalization gof design pattern document report use algebraic visual formal approach specification pattern formalization gof design pattern approach base graph morphism operation category theory exploit triple graph annotate model element pattern role base category theory approach apply formalize pattern different domain novel proposal possibility describe nested variable submodel inter pattern synchronization across several diagram e.g class sequence diagrams uml design pattern pattern composition conflict analysis,3,8,95,66
http://arxiv.org/abs/1003.3880v2,"Lessons from the Failure and Subsequent Success of a Complex Healthcare
  Sector IT Project","David Greenwood, Ali Khajeh-Hosseini, Ian Sommerville","This paper argues that IT failures diagnosed as errors at the technical or
project management level are often mistakenly pointing to symptoms of failure
rather than a project's underlying socio-complexity (complexity resulting from
the interactions of people and groups) which is usually the actual source of
failure. We propose a novel method, Stakeholder Impact Analysis, that can be
used to identify risks associated with socio-complexity as it is grounded in
insights from the social sciences, psychology and management science. This
paper demonstrates the effectiveness of Stakeholder Impact Analysis by using
the 1992 London Ambulance Service Computer Aided Dispatch project as a case
study, and shows that had our method been used to identify the risks and had
they been mitigated, it would have reduced the risk of project failure. This
paper's original contribution comprises expanding upon existing accounts of
failure by examining failures at a level of granularity not seen elsewhere that
enables the underlying socio-complexity sources of risk to be identified.",lesson failure subsequent success complex healthcare sector project paper argue failure diagnose error technical project management level often mistakenly point symptom failure rather project 's underlie socio complexity complexity result interaction people group usually actual source failure propose novel method stakeholder impact analysis use identify risk associate socio complexity ground insight social science psychology management science paper demonstrate effectiveness stakeholder impact analysis use 1992 london ambulance service computer aid dispatch project case study show method use identify risk mitigate would reduce risk project failure paper 's original contribution comprise expand upon exist account failure examine failure level granularity see elsewhere enable underlie socio complexity source risk identify,3,14,162,107
http://arxiv.org/abs/1003.4077v2,"Mapping The Best Practices of XP and Project Management: Well defined
  approach for Project Manager","Muhammad Javed, Bashir Ahmad, Shahid Hussain, Shakeel Ahmad","Software engineering is one of the most recent additions in various
disciplines of system engineering. It has emerged as a key obedience of system
engineering in a quick succession of time. Various Software Engineering
approaches are followed in order to produce comprehensive software solutions of
affordable cost with reasonable delivery timeframe with less uncertainty. All
these objectives are only satisfied when project's status is properly monitored
and controlled; eXtreme Programming (XP) uses the best practices of AGILE
methodology and helps in development of small size software very sharply. In
this paper, authors proposed that via XP, high quality software with less
uncertainty and under estimated cost can be developed due to proper monitoring
and controlling of project. Moreover, authors give guidelines that how
activities of project management can be embedded into development life cycle of
XP to enhance the quality of software products and reduce the uncertainty.",map good practice xp project management well define approach project manager software engineer one recent addition various discipline system engineering emerge key obedience system engineer quick succession time various software engineering approach follow order produce comprehensive software solution affordable cost reasonable delivery timeframe less uncertainty objective satisfied project 's status properly monitor control extreme programming xp use good practice agile methodology help development small size software sharply paper author propose via xp high quality software less uncertainty estimate cost develop due proper monitoring control project moreover author give guideline activity project management embed development life cycle xp enhance quality software product reduce uncertainty,4,15,147,103
